CaptureNumber,BIFLUXS,ARRIVAL_TIME_PACKET,PACKET_SIZE,ARRIVAL_TIME_MSG,SIZE_MESSAGE
c2,13.83.65.43-10.215.173.1,0.008150100708007812,307,0.0004451274871826172,267
c2,10.215.173.1-13.83.65.43,0.023972034454345703,1500,0.00045680999755859375,1460
c2,10.215.173.1-13.83.65.43,0.0005919933319091797,1138,0.00044846534729003906,1098
c2,10.215.173.1-13.83.65.43,1.200875997543335,1500,0.0004661083221435547,1460
c2,10.215.173.1-13.83.65.43,0.0007278919219970703,1273,0.0004584789276123047,1233
c2,13.83.65.43-10.215.173.1,0.2855219841003418,1081,0.0004611015319824219,1041
c2,13.83.65.43-10.215.173.1,0.00017714500427246094,307,0.0004374980926513672,267
c2,10.215.173.1-13.83.65.43,0.9213278293609619,1500,0.00045871734619140625,1460
c2,10.215.173.1-13.83.65.43,0.0006461143493652344,1138,0.0004565715789794922,1098
c2,10.215.173.1-68.232.34.200,0.31542491912841797,557,0.0004448890686035156,517
c2,10.215.173.1-68.232.34.200,0.004424095153808594,557,0.00045561790466308594,517
c2,68.232.34.200-10.215.173.1,0.05767703056335449,1500,0.0009453296661376953,1460
c2,68.232.34.200-10.215.173.1,0.0011708736419677734,805,0.0005469322204589844,765
c2,68.232.34.200-10.215.173.1,0.004639148712158203,1500,0.0004687309265136719,1460
c2,68.232.34.200-10.215.173.1,0.006865978240966797,805,0.0004458427429199219,765
c2,10.215.173.1-68.232.34.200,0.00013685226440429688,133,0.0004150867462158203,93
c2,10.215.173.1-68.232.34.200,0.0003991127014160156,179,0.00042939186096191406,139
c2,10.215.173.1-68.232.34.200,0.00781393051147461,133,0.0004303455352783203,93
c2,10.215.173.1-68.232.34.200,0.00043010711669921875,179,0.0004055500030517578,139
c2,68.232.34.200-10.215.173.1,0.0010340213775634766,384,0.000453948974609375,344
c2,68.232.34.200-10.215.173.1,0.002057790756225586,266,0.0004355907440185547,226
c2,68.232.34.200-10.215.173.1,0.0012950897216796875,120,0.0004143714904785156,80
c2,68.232.34.200-10.215.173.1,0.0006389617919921875,78,0.00042438507080078125,38
c2,10.215.173.1-68.232.34.200,0.00717616081237793,238,0.00043392181396484375,198
c2,10.215.173.1-68.232.34.200,0.0003058910369873047,137,0.00041365623474121094,97
c2,10.215.173.1-68.232.34.200,0.029670000076293945,78,0.0004591941833496094,38
c2,68.232.34.200-10.215.173.1,0.05964803695678711,1500,0.0005507469177246094,1460
c2,68.232.34.200-10.215.173.1,0.002071857452392578,293,0.0004532337188720703,253
c2,68.232.34.200-10.215.173.1,0.004805088043212891,1472,0.0004911422729492188,1432
c2,10.215.173.1-51.105.71.136,11.762964963912964,1500,0.0004627704620361328,1460
c2,10.215.173.1-51.105.71.136,0.0028531551361083984,597,0.00044798851013183594,557
c2,51.105.71.136-10.215.173.1,0.11174392700195312,465,0.00043892860412597656,425
c2,10.215.173.1-52.113.199.175,3.384042978286743,1262,0.00046515464782714844,1222
c2,52.113.199.175-10.215.173.1,0.34992408752441406,392,0.00043582916259765625,352
c2,10.215.173.1-52.113.199.175,1.1812379360198975,1188,0.00045013427734375,1148
c2,10.215.173.1-52.113.199.175,0.0009319782257080078,1500,0.00045800209045410156,1460
c2,10.215.173.1-52.113.199.175,0.003181934356689453,961,0.0004687309265136719,921
c2,10.215.173.1-52.113.199.175,0.018599987030029297,1500,0.0004630088806152344,1460
c2,10.215.173.1-52.113.199.175,0.004517078399658203,961,0.0004506111145019531,921
c2,10.215.173.1-52.113.199.175,0.0010139942169189453,1500,0.00046443939208984375,1460
c2,10.215.173.1-52.113.199.175,0.0019850730895996094,1500,0.0004699230194091797,1460
c2,10.215.173.1-52.113.199.175,0.0042150020599365234,1500,0.0004591941833496094,1460
c2,10.215.173.1-52.113.199.175,0.0033638477325439453,1343,0.0004661083221435547,1303
c2,10.215.173.1-52.113.199.175,0.0005099773406982422,1500,0.0004467964172363281,1460
c2,10.215.173.1-52.113.199.175,0.0030281543731689453,1500,0.0005559921264648438,1460
c2,10.215.173.1-52.113.199.175,0.002624034881591797,1500,0.0004520416259765625,1460
c2,10.215.173.1-52.113.199.175,0.0051229000091552734,1500,0.0004696846008300781,1460
c2,10.215.173.1-52.113.199.175,0.0015499591827392578,804,0.00045800209045410156,764
c2,10.215.173.1-52.113.199.175,0.00036597251892089844,1500,0.00046133995056152344,1460
c2,10.215.173.1-52.113.199.175,0.0017921924591064453,1500,0.0004642009735107422,1460
c2,10.215.173.1-52.113.199.175,0.0010437965393066406,1500,0.0004622936248779297,1460
c2,10.215.173.1-52.113.199.175,0.0005710124969482422,1500,0.0004584789276123047,1460
c2,10.215.173.1-52.113.199.175,0.0006651878356933594,1500,0.00047659873962402344,1460
c2,10.215.173.1-52.113.199.175,0.0002448558807373047,797,0.00042748451232910156,757
c2,52.113.199.175-10.215.173.1,0.1849839687347412,318,0.0004448890686035156,278
c2,10.215.173.1-13.83.65.43,0.12296295166015625,1500,0.0005009174346923828,1460
c2,10.215.173.1-13.83.65.43,0.0014660358428955078,642,0.0004367828369140625,602
c2,13.83.65.43-10.215.173.1,0.21025300025939941,1151,0.000469207763671875,1111
c2,13.83.65.43-10.215.173.1,0.13811206817626953,566,0.00044083595275878906,526
c2,10.215.173.1-13.83.65.43,0.009189128875732422,1500,0.0004572868347167969,1460
c2,10.215.173.1-13.83.65.43,0.00040793418884277344,1138,0.0004885196685791016,1098
c2,10.215.173.1-51.140.202.63,0.34766602516174316,89,0.00045108795166015625,49
c2,51.140.202.63-10.215.173.1,0.04984903335571289,78,0.0004458427429199219,38
c2,10.215.173.1-13.83.65.43,3.2906007766723633,1500,0.0004780292510986328,1460
c2,10.215.173.1-13.83.65.43,0.0006890296936035156,1272,0.00046324729919433594,1232
c2,13.83.65.43-10.215.173.1,0.28823304176330566,1341,0.0004525184631347656,1301
c2,13.83.65.43-10.215.173.1,0.0001690387725830078,307,0.00043702125549316406,267
c2,10.215.173.1-13.83.65.43,1.0294818878173828,1500,0.00045752525329589844,1460
c2,10.215.173.1-13.83.65.43,0.0006060600280761719,1138,0.0004725456237792969,1098
c2,10.215.173.1-51.105.71.136,2.3287501335144043,1500,0.000457763671875,1460
c2,10.215.173.1-51.105.71.136,0.0018939971923828125,584,0.0004475116729736328,544
c2,51.105.71.136-10.215.173.1,0.07982897758483887,464,0.0004420280456542969,424
c2,13.83.65.43-10.215.173.1,1.988724946975708,990,0.0004448890686035156,950
c2,10.215.173.1-13.83.65.43,0.04805803298950195,1500,0.0004725456237792969,1460
c2,10.215.173.1-13.83.65.43,0.0008139610290527344,1138,0.00046181678771972656,1098
c2,10.215.173.1-51.105.71.136,6.9040749073028564,1500,0.00045037269592285156,1460
c2,10.215.173.1-51.105.71.136,0.0007340908050537109,1063,0.0005402565002441406,1023
c2,51.105.71.136-10.215.173.1,0.07536602020263672,466,0.00046133995056152344,426
c2,13.83.65.43-10.215.173.1,12.733754873275757,839,0.00043845176696777344,799
c2,10.215.173.1-13.83.65.43,0.14764022827148438,1500,0.0004780292510986328,1460
c2,10.215.173.1-13.83.65.43,0.0004379749298095703,1138,0.0004634857177734375,1098
c2,13.83.65.43-10.215.173.1,6.5070788860321045,893,0.00045013427734375,853
c2,10.215.173.1-13.83.65.43,0.053507089614868164,1500,0.0004715919494628906,1460
c2,10.215.173.1-13.83.65.43,0.00043487548828125,1138,0.00045180320739746094,1098
c2,13.83.65.43-10.215.173.1,1.9940659999847412,990,0.0004563331604003906,950
c2,10.215.173.1-13.83.65.43,0.08210301399230957,1500,0.00046944618225097656,1460
c2,10.215.173.1-13.83.65.43,0.0007979869842529297,1138,0.0004942417144775391,1098
c2,10.215.173.1-13.83.65.43,1.560887098312378,1500,0.0004534721374511719,1460
c2,10.215.173.1-13.83.65.43,0.0007178783416748047,1271,0.0005164146423339844,1231
c2,13.83.65.43-10.215.173.1,0.2800791263580322,307,0.000446319580078125,267
c2,13.83.65.43-10.215.173.1,0.0003058910369873047,1067,0.00047659873962402344,1027
c2,10.215.173.1-13.83.65.43,0.04117107391357422,1500,0.0004591941833496094,1460
c2,10.215.173.1-13.83.65.43,0.0006968975067138672,1138,0.0004608631134033203,1098
c2,10.215.173.1-13.83.65.43,1.0872972011566162,1500,0.0004756450653076172,1460
c2,10.215.173.1-13.83.65.43,0.0006318092346191406,1271,0.0005435943603515625,1231
c2,13.83.65.43-10.215.173.1,0.2837691307067871,1064,0.0004634857177734375,1024
c2,13.83.65.43-10.215.173.1,0.012719869613647461,307,0.0004754066467285156,267
c2,10.215.173.1-13.83.65.43,0.8827471733093262,1500,0.0004999637603759766,1460
c2,10.215.173.1-13.83.65.43,0.0006539821624755859,1138,0.00046062469482421875,1098
c2,10.215.173.1-13.83.65.43,1.3757259845733643,1500,0.00045680999755859375,1460
c2,10.215.173.1-13.83.65.43,0.0006089210510253906,1299,0.0004801750183105469,1259
c2,13.83.65.43-10.215.173.1,0.22187304496765137,500,0.0004405975341796875,460
c2,13.83.65.43-10.215.173.1,0.0006070137023925781,106,0.00040912628173828125,66
c2,10.215.173.1-13.83.65.43,1.8830459117889404,1500,0.0004603862762451172,1460
c2,10.215.173.1-13.83.65.43,0.0008831024169921875,1380,0.0004730224609375,1340
c2,13.83.65.43-10.215.173.1,0.2973158359527588,873,0.0004367828369140625,833
c2,10.215.173.1-13.83.65.43,0.24199914932250977,1500,0.00045418739318847656,1460
c2,10.215.173.1-13.83.65.43,0.0008320808410644531,1138,0.00045609474182128906,1098
c2,13.83.65.43-10.215.173.1,0.04746580123901367,500,0.0005466938018798828,460
c2,13.83.65.43-10.215.173.1,0.00039315223693847656,106,0.00042366981506347656,66
c2,10.215.173.1-13.83.65.43,3.517606019973755,1500,0.0004658699035644531,1460
c2,10.215.173.1-13.83.65.43,0.00067901611328125,1273,0.00045561790466308594,1233
c2,13.83.65.43-10.215.173.1,0.3623239994049072,1062,0.00045871734619140625,1022
c2,13.83.65.43-10.215.173.1,0.0001277923583984375,307,0.0004093647003173828,267
c2,10.215.173.1-13.83.65.43,0.868319034576416,1500,0.0004551410675048828,1460
c2,10.215.173.1-13.83.65.43,0.0006430149078369141,1157,0.000492095947265625,1117
c2,13.83.65.43-10.215.173.1,0.20572304725646973,390,0.0004482269287109375,350
c2,10.215.173.1-13.83.65.43,2.311805009841919,1500,0.00045752525329589844,1460
c2,10.215.173.1-13.83.65.43,0.0009250640869140625,1105,0.00046706199645996094,1065
c2,13.83.65.43-10.215.173.1,0.2024059295654297,307,0.0004169940948486328,267
c2,10.215.173.1-51.140.202.63,1.7513821125030518,89,0.0004439353942871094,49
c2,51.140.202.63-10.215.173.1,0.06033492088317871,78,0.00042057037353515625,38
c2,10.215.173.1-51.105.71.136,76.12968301773071,1500,0.0004773139953613281,1460
c2,10.215.173.1-51.105.71.136,0.0027649402618408203,962,0.00046181678771972656,922
c2,51.105.71.136-10.215.173.1,0.1414659023284912,466,0.0004391670227050781,426
c2,10.215.173.1-40.127.110.237,0.08531713485717773,557,0.00044083595275878906,517
c2,40.127.110.237-10.215.173.1,0.12970590591430664,1479,0.0004718303680419922,1439
c2,10.215.173.1-40.127.110.237,0.01448512077331543,133,0.00042176246643066406,93
c2,40.127.110.237-10.215.173.1,0.003774881362915039,266,0.0004303455352783203,226
c2,40.127.110.237-10.215.173.1,0.0014491081237792969,120,0.00041747093200683594,80
c2,10.215.173.1-40.127.110.237,0.007660865783691406,93,0.00041484832763671875,53
c2,10.215.173.1-40.127.110.237,0.018824100494384766,84,0.00051116943359375,44
c2,10.215.173.1-40.127.110.237,0.0006868839263916016,82,0.0004258155822753906,42
c2,40.127.110.237-10.215.173.1,0.0030281543731689453,78,0.0004038810729980469,38
c2,10.215.173.1-40.127.110.237,0.0027840137481689453,666,0.0005471706390380859,626
c2,10.215.173.1-40.127.110.237,0.013412952423095703,78,0.0004315376281738281,38
c2,40.127.110.237-10.215.173.1,0.24065899848937988,415,0.0004336833953857422,375
c2,10.215.173.1-13.83.65.43,0.010868072509765625,71,0.0004425048828125,31
c2,10.215.173.1-13.83.65.43,0.17259001731872559,1500,0.0004553794860839844,1460
c2,10.215.173.1-13.83.65.43,0.0004088878631591797,1385,0.0016188621520996094,1345
c2,13.83.65.43-10.215.173.1,0.32956695556640625,1458,0.0005533695220947266,1418
c2,10.215.173.1-52.168.112.67,1.8511390686035156,592,0.0004508495330810547,552
c2,10.215.173.1-40.70.161.102,0.026211023330688477,557,0.00045299530029296875,517
c2,52.168.112.67-10.215.173.1,0.23792099952697754,1500,0.00046706199645996094,1460
c2,52.168.112.67-10.215.173.1,0.0017380714416503906,293,0.0004239082336425781,253
c2,10.215.173.1-52.168.112.67,0.01517486572265625,120,0.0004475116729736328,80
c2,10.215.173.1-52.168.112.67,0.0014119148254394531,458,0.00044536590576171875,418
c2,10.215.173.1-52.168.112.67,0.0004200935363769531,894,0.0004382133483886719,854
c2,52.168.112.67-10.215.173.1,0.002563953399658203,518,0.0004589557647705078,478
c2,52.168.112.67-10.215.173.1,0.0052530765533447266,87,0.00040340423583984375,47
c2,52.168.112.67-10.215.173.1,0.11998891830444336,460,0.00045418739318847656,420
c2,10.215.173.1-13.83.65.43,0.07554507255554199,1500,0.00044846534729003906,1460
c2,10.215.173.1-13.83.65.43,0.00045108795166015625,1430,0.0004608631134033203,1390
c2,13.83.65.43-10.215.173.1,0.19754385948181152,497,0.000457763671875,457
c2,40.70.161.102-10.215.173.1,0.12295103073120117,1320,0.000461578369140625,1280
c2,10.215.173.1-13.83.65.43,0.00017499923706054688,1500,0.00044918060302734375,1460
c2,10.215.173.1-13.83.65.43,0.0004360675811767578,1299,0.000461578369140625,1259
c2,10.215.173.1-40.70.161.102,0.029466867446899414,133,0.000408172607421875,93
c2,10.215.173.1-40.70.161.102,0.0004630088806152344,881,0.00045490264892578125,841
c2,40.70.161.102-10.215.173.1,0.004377126693725586,282,0.0005936622619628906,242
c2,10.215.173.1-68.232.34.200,0.02784895896911621,557,0.0004420280456542969,517
c2,68.232.34.200-10.215.173.1,0.05744791030883789,1500,0.0004858970642089844,1460
c2,68.232.34.200-10.215.173.1,0.001293182373046875,805,0.0004642009735107422,765
c2,10.215.173.1-68.232.34.200,0.008307933807373047,133,0.0004458427429199219,93
c2,10.215.173.1-68.232.34.200,0.00041985511779785156,93,0.0004787445068359375,53
c2,10.215.173.1-68.232.34.200,0.00024318695068359375,126,0.00042247772216796875,86
c2,10.215.173.1-68.232.34.200,0.0022950172424316406,285,0.00043272972106933594,245
c2,68.232.34.200-10.215.173.1,0.00034689903259277344,266,0.0004220008850097656,226
c2,68.232.34.200-10.215.173.1,0.001216888427734375,120,0.00046753883361816406,80
c2,68.232.34.200-10.215.173.1,0.0006282329559326172,78,0.0004200935363769531,38
c2,10.215.173.1-68.232.34.200,0.0005509853363037109,78,0.0004200935363769531,38
c2,68.232.34.200-10.215.173.1,0.029634952545166016,520,0.09578537940979004,480
c2,13.83.65.43-10.215.173.1,0.05993485450744629,500,0.0006287097930908203,460
c2,13.83.65.43-10.215.173.1,0.0003070831298828125,106,0.0004775524139404297,66
c2,10.215.173.1-13.83.65.43,0.002226114273071289,71,0.00044918060302734375,31
c2,10.215.173.1-13.83.65.43,0.06500697135925293,1500,0.00049591064453125,1460
c2,10.215.173.1-13.83.65.43,0.00031495094299316406,1159,0.000469207763671875,1119
c2,10.215.173.1-13.83.65.43,0.016103029251098633,1500,0.0004742145538330078,1460
c2,10.215.173.1-13.83.65.43,0.000392913818359375,1260,0.0004601478576660156,1220
c2,10.215.173.1-13.83.65.43,0.2444629669189453,557,0.000453948974609375,517
c2,10.215.173.1-13.83.65.43,0.012521028518676758,557,0.00044465065002441406,517
c2,13.83.65.43-10.215.173.1,0.000453948974609375,390,0.00044465065002441406,350
c2,13.83.65.43-10.215.173.1,0.011349201202392578,1500,0.0004661083221435547,1460
c2,13.83.65.43-10.215.173.1,0.00030684471130371094,472,0.00044345855712890625,432
c2,10.215.173.1-13.83.65.43,0.007678985595703125,1500,0.0005481243133544922,1460
c2,10.215.173.1-13.83.65.43,0.0004150867462158203,1138,0.00047326087951660156,1098
c2,40.70.161.102-10.215.173.1,0.1707170009613037,377,0.0004363059997558594,337
c2,13.83.65.43-10.215.173.1,0.02413487434387207,1500,0.00047278404235839844,1460
c2,13.83.65.43-10.215.173.1,0.00026798248291015625,279,0.0004169940948486328,239
c2,13.83.65.43-10.215.173.1,0.15900206565856934,1416,0.000461578369140625,1376
c2,10.215.173.1-13.83.65.43,0.007475137710571289,133,0.0004444122314453125,93
c2,13.83.65.43-10.215.173.1,0.0032668113708496094,266,0.0004291534423828125,226
c2,10.215.173.1-13.83.65.43,0.0010581016540527344,1500,0.00048232078552246094,1460
c2,10.215.173.1-13.83.65.43,0.0002810955047607422,1061,0.0004601478576660156,1021
c2,13.83.65.43-10.215.173.1,0.006117820739746094,1416,0.00047087669372558594,1376
c2,10.215.173.1-13.83.65.43,0.0076999664306640625,133,0.00042748451232910156,93
c2,10.215.173.1-13.83.65.43,0.0028769969940185547,1500,0.0004725456237792969,1460
c2,10.215.173.1-13.83.65.43,0.0005881786346435547,1138,0.00046253204345703125,1098
c2,13.83.65.43-10.215.173.1,0.0005488395690917969,266,0.0004353523254394531,226
c2,10.215.173.1-13.83.65.43,0.0015690326690673828,1500,0.0004608631134033203,1460
c2,10.215.173.1-13.83.65.43,0.00039005279541015625,990,0.00045108795166015625,950
c2,13.83.65.43-10.215.173.1,0.1861569881439209,685,0.0005946159362792969,645
c2,13.83.65.43-10.215.173.1,0.007493019104003906,992,0.00045943260192871094,952
c2,10.215.173.1-51.105.71.136,0.0036630630493164062,71,0.00042438507080078125,31
c2,13.83.65.43-10.215.173.1,0.012780904769897461,880,0.0004673004150390625,840
c2,10.215.173.1-40.127.110.237,0.0014801025390625,71,0.00042057037353515625,31
c2,10.215.173.1-13.83.65.43,0.05006885528564453,1500,0.00046896934509277344,1460
c2,10.215.173.1-13.83.65.43,0.00031113624572753906,1380,0.00048232078552246094,1340
c2,10.215.173.1-13.83.65.43,0.36006689071655273,1500,0.00045037269592285156,1460
c2,10.215.173.1-13.83.65.43,0.0006470680236816406,1138,0.00046181678771972656,1098
c2,13.83.65.43-10.215.173.1,0.12118291854858398,566,0.00045180320739746094,526
c2,13.83.65.43-10.215.173.1,0.07874917984008789,1250,0.0004673004150390625,1210
c2,10.215.173.1-13.83.65.43,0.17716479301452637,1500,0.00047016143798828125,1460
c2,10.215.173.1-13.83.65.43,0.0009071826934814453,1138,0.0004534721374511719,1098
c2,13.83.65.43-10.215.173.1,0.19763684272766113,991,0.0004851818084716797,951
c2,10.215.173.1-13.83.65.43,0.7623400688171387,1500,0.0002887248992919922,1460
c2,10.215.173.1-13.83.65.43,0.0008580684661865234,1138,0.0004200935363769531,1098
c2,51.140.202.63-10.215.173.1,2.394408941268921,66,0.0004439353942871094,26
c2,10.215.173.1-51.140.202.63,0.09008502960205078,602,0.0004477500915527344,562
c2,51.140.202.63-10.215.173.1,0.12000489234924316,1435,0.0004649162292480469,1395
c2,10.215.173.1-51.140.202.63,0.020281076431274414,120,0.0004391670227050781,80
c2,10.215.173.1-51.140.202.63,0.0004439353942871094,1413,0.0004642009735107422,1373
c2,51.140.202.63-10.215.173.1,0.0033321380615234375,518,0.00045561790466308594,478
c2,51.140.202.63-10.215.173.1,0.05570101737976074,418,0.0004439353942871094,378
c2,51.140.202.63-10.215.173.1,0.0027968883514404297,67,0.0004210472106933594,27
c2,51.140.202.63-10.215.173.1,0.0016820430755615234,806,0.00046372413635253906,766
c2,10.215.173.1-13.83.65.43,0.34720396995544434,1500,0.0004622936248779297,1460
c2,10.215.173.1-13.83.65.43,0.0005888938903808594,1273,0.000453948974609375,1233
c2,10.215.173.1-13.83.65.43,0.1069791316986084,1500,0.0004725456237792969,1460
c2,10.215.173.1-13.83.65.43,0.0004649162292480469,1273,0.0004658699035644531,1233
c2,13.83.65.43-10.215.173.1,0.18396997451782227,1080,0.0004832744598388672,1040
c2,13.83.65.43-10.215.173.1,0.000102996826171875,307,0.00042724609375,267
c2,13.83.65.43-10.215.173.1,0.20377111434936523,306,0.00042939186096191406,266
c2,10.215.173.1-13.83.65.43,0.8652958869934082,1500,0.0005578994750976562,1460
c2,10.215.173.1-13.83.65.43,0.0006129741668701172,1138,0.0004892349243164062,1098
c2,10.215.173.1-52.168.112.67,0.013436079025268555,459,0.0005433559417724609,419
c2,10.215.173.1-52.168.112.67,0.0022149085998535156,1170,0.0004820823669433594,1130
c2,52.168.112.67-10.215.173.1,0.004218101501464844,87,0.00042128562927246094,47
c2,52.168.112.67-10.215.173.1,0.1239480972290039,459,0.0004303455352783203,419
c2,13.83.65.43-10.215.173.1,0.05594801902770996,1373,0.00047659873962402344,1333
c2,10.215.173.1-13.83.65.43,0.13679099082946777,1500,0.00045228004455566406,1460
c2,10.215.173.1-13.83.65.43,0.000701904296875,1138,0.00046181678771972656,1098
c2,10.215.173.1-13.83.65.43,0.31551194190979004,1500,0.0004611015319824219,1460
c2,10.215.173.1-13.83.65.43,0.0007390975952148438,1272,0.0004525184631347656,1232
c2,13.83.65.43-10.215.173.1,0.2058398723602295,307,0.0004477500915527344,267
c2,10.215.173.1-20.189.173.3,1.553124189376831,236,0.00045108795166015625,196
c2,20.189.173.3-10.215.173.1,0.3975498676300049,1500,0.0004706382751464844,1460
c2,20.189.173.3-10.215.173.1,0.0012459754943847656,138,0.0004229545593261719,98
c2,10.215.173.1-20.189.173.3,0.013115167617797852,133,0.0004093647003173828,93
c2,20.189.173.3-10.215.173.1,0.0035109519958496094,266,0.0004444122314453125,226
c2,10.215.173.1-20.189.173.3,0.0019788742065429688,1500,0.0004825592041015625,1460
c2,10.215.173.1-20.189.173.3,0.0010960102081298828,544,0.00040793418884277344,504
c2,20.189.173.3-10.215.173.1,0.2014310359954834,467,0.0004658699035644531,427
c2,10.215.173.1-20.189.173.3,8.85984492301941,1500,0.0004603862762451172,1460
c2,10.215.173.1-20.189.173.3,0.00466609001159668,96,0.0004169940948486328,56
c2,10.215.173.1-13.83.65.43,0.048818111419677734,1500,0.0004668235778808594,1460
c2,10.215.173.1-13.83.65.43,0.0003437995910644531,1105,0.00045871734619140625,1065
c2,20.189.173.3-10.215.173.1,0.2619590759277344,466,0.0004324913024902344,426
c2,13.83.65.43-10.215.173.1,0.001764059066772461,307,0.00044727325439453125,267
c2,10.215.173.1-52.113.199.175,1.0890870094299316,1177,0.00045800209045410156,1137
c2,10.215.173.1-13.83.65.43,0.06295299530029297,1500,0.0004761219024658203,1460
c2,10.215.173.1-13.83.65.43,0.0010809898376464844,1430,0.0004642009735107422,1390
c2,13.83.65.43-10.215.173.1,0.2035970687866211,497,0.0004305839538574219,457
c2,10.215.173.1-13.83.65.43,0.022388935089111328,1500,0.000469207763671875,1460
c2,10.215.173.1-13.83.65.43,0.00041103363037109375,1159,0.0004534721374511719,1119
c2,10.215.173.1-13.83.65.43,0.027781963348388672,1500,0.0005810260772705078,1460
c2,10.215.173.1-13.83.65.43,0.0006818771362304688,1385,0.00047969818115234375,1345
c2,10.215.173.1-13.83.65.43,0.013966083526611328,1500,0.00048351287841796875,1460
c2,10.215.173.1-13.83.65.43,0.00037407875061035156,1260,0.0004856586456298828,1220
c2,13.83.65.43-10.215.173.1,0.15769600868225098,390,0.00044417381286621094,350
c2,10.215.173.1-13.83.65.43,0.0035958290100097656,1500,0.0004673004150390625,1460
c2,10.215.173.1-13.83.65.43,0.00043010711669921875,1061,0.0004553794860839844,1021
c2,52.113.199.175-10.215.173.1,0.003393888473510742,862,0.0004520416259765625,822
c2,13.83.65.43-10.215.173.1,0.019567012786865234,1187,0.0004622936248779297,1147
c2,10.215.173.1-13.83.65.43,0.006561994552612305,1500,0.0004584789276123047,1460
c2,10.215.173.1-13.83.65.43,0.00034308433532714844,1138,0.0004687309265136719,1098
c2,13.83.65.43-10.215.173.1,0.013709068298339844,1264,0.0004715919494628906,1224
c2,10.215.173.1-52.113.199.175,0.10880398750305176,557,0.00044655799865722656,517
c2,13.83.65.43-10.215.173.1,0.04777383804321289,686,0.00044155120849609375,646
c2,13.83.65.43-10.215.173.1,0.024917125701904297,1223,0.0004622936248779297,1183
c2,52.113.199.175-10.215.173.1,0.03802299499511719,1238,0.0004916191101074219,1198
c2,10.215.173.1-52.113.199.175,0.009605884552001953,133,0.00043702125549316406,93
c2,52.113.199.175-10.215.173.1,0.006350040435791016,266,0.00042247772216796875,226
c2,10.215.173.1-52.113.199.175,0.0012590885162353516,1163,0.0004668235778808594,1123
c2,10.215.173.1-13.83.65.43,0.07078695297241211,1500,0.0004591941833496094,1460
c2,10.215.173.1-13.83.65.43,0.00047206878662109375,1138,0.00047087669372558594,1098
c2,52.113.199.175-10.215.173.1,0.06351590156555176,1500,0.0004813671112060547,1460
c2,52.113.199.175-10.215.173.1,0.007470130920410156,1500,0.0004711151123046875,1460
c2,52.113.199.175-10.215.173.1,0.003885984420776367,1500,0.00047707557678222656,1460
c2,52.113.199.175-10.215.173.1,0.002048969268798828,256,0.00041604042053222656,216
c2,13.83.65.43-10.215.173.1,2.082589864730835,879,0.00045943260192871094,839
c2,10.215.173.1-13.83.65.43,0.05797600746154785,1500,0.00047469139099121094,1460
c2,10.215.173.1-13.83.65.43,0.0004100799560546875,1138,0.00045871734619140625,1098
c2,13.83.65.43-10.215.173.1,0.5774519443511963,838,0.0004570484161376953,798
c2,10.215.173.1-13.83.65.43,0.8967809677124023,1500,0.0004496574401855469,1460
c2,10.215.173.1-13.83.65.43,0.0007600784301757812,1138,0.0004620552062988281,1098
c2,13.83.65.43-10.215.173.1,0.20945096015930176,1082,0.0005614757537841797,1042
c2,10.215.173.1-13.83.65.43,0.11008095741271973,1500,0.0005171298980712891,1460
c2,10.215.173.1-13.83.65.43,0.0008141994476318359,1138,0.00046706199645996094,1098
c2,10.215.173.1-13.83.65.43,1.6431338787078857,1500,0.0004646778106689453,1460
c2,10.215.173.1-13.83.65.43,0.000843048095703125,1272,0.0004591941833496094,1232
c2,13.83.65.43-10.215.173.1,0.27428293228149414,306,0.0004315376281738281,266
c2,13.83.65.43-10.215.173.1,0.0003790855407714844,380,0.000453948974609375,340
c2,13.83.65.43-10.215.173.1,0.0016698837280273438,710,0.0004858970642089844,670
c2,10.215.173.1-13.83.65.43,0.036106109619140625,1500,0.0004792213439941406,1460
c2,10.215.173.1-13.83.65.43,0.0006349086761474609,1138,0.0004596710205078125,1098
c2,10.215.173.1-13.83.65.43,1.1853971481323242,1500,0.0004668235778808594,1460
c2,10.215.173.1-13.83.65.43,0.0006988048553466797,1272,0.0004749298095703125,1232
c2,13.83.65.43-10.215.173.1,0.2893102169036865,307,0.00044035911560058594,267
c2,13.83.65.43-10.215.173.1,0.0009129047393798828,1048,0.00045108795166015625,1008
c2,10.215.173.1-13.83.65.43,0.8848819732666016,1500,0.00047206878662109375,1460
c2,10.215.173.1-13.83.65.43,0.0006330013275146484,1138,0.0004506111145019531,1098
c2,10.215.173.1-20.189.173.3,11.775028944015503,1500,0.0004584789276123047,1460
c2,10.215.173.1-20.189.173.3,0.0010180473327636719,985,0.0005872249603271484,945
c2,20.189.173.3-10.215.173.1,0.20760202407836914,466,0.0004658699035644531,426
c2,10.215.173.1-13.83.65.43,4.423259019851685,1500,0.00046062469482421875,1460
c2,10.215.173.1-13.83.65.43,0.0007998943328857422,1299,0.00046563148498535156,1259
c2,13.83.65.43-10.215.173.1,0.2162489891052246,566,0.00044274330139160156,526
c2,10.215.173.1-13.83.65.43,1.280853033065796,1500,0.00046634674072265625,1460
c2,10.215.173.1-13.83.65.43,0.0011639595031738281,1376,0.0004601478576660156,1336
c2,13.83.65.43-10.215.173.1,0.21164298057556152,871,0.00047135353088378906,831
